fecha;provincia;porcentaje_residentes_2a_dosis
18/06/2021;Palencia;33,37304533
18/06/2021;Zamora;39,13639881
18/06/2021;TotalCyL;34,82411506
18/06/2021;Burgos;30,44177268
18/06/2021;León;37,73954461
18/06/2021;Salamanca;39,69931206
18/06/2021;Segovia;31,54197996
17/06/2021;León;37,1466943
17/06/2021;Soria;41,74429594
17/06/2021;Ávila;34,6826162
17/06/2021;Palencia;32,73370301
17/06/2021;Zamora;38,09412151
17/06/2021;Burgos;30,32322103
17/06/2021;Salamanca;38,67302465
17/06/2021;Segovia;31,36996833
17/06/2021;Valladolid;30,79176182
17/06/2021;TotalCyL;34,36627058
16/06/2021;Ávila;34,56718084
16/06/2021;Segovia;30,53336635
16/06/2021;Soria;41,24926871
16/06/2021;Zamora;36,87129224
16/06/2021;TotalCyL;33,88116002
16/06/2021;Salamanca;38,23171195
16/06/2021;Burgos;30,08192367
16/06/2021;León;36,33760481
16/06/2021;Palencia;31,87542493
16/06/2021;Valladolid;30,74547344
15/06/2021;Ávila;34,5151715
15/06/2021;Burgos;29,77799525
15/06/2021;Palencia;31,09012544
15/06/2021;Segovia;29,99908782
15/06/2021;Soria;40,89037397
15/06/2021;Valladolid;29,81951372
15/06/2021;TotalCyL;33,18288977
15/06/2021;León;35,73182835
15/06/2021;Salamanca;37,19509788
15/06/2021;Zamora;35,60684222
14/06/2021;Ávila;33,92023544
14/06/2021;Palencia;31,07141298
14/06/2021;Valladolid;29,79224007
14/06/2021;León;35,30329354
14/06/2021;Segovia;29,77169366
14/06/2021;TotalCyL;32,81339904
14/06/2021;Burgos;29,61191109
14/06/2021;Salamanca;35,95924008
14/06/2021;Soria;40,35034427
14/06/2021;Zamora;35,43625577
13/06/2021;Ávila;33,88408261
13/06/2021;Burgos;29,52523417
13/06/2021;León;35,19440714
13/06/2021;Segovia;29,49478101
13/06/2021;Zamora;35,39111778
13/06/2021;Palencia;30,90549585
13/06/2021;Salamanca;35,94071284
13/06/2021;Valladolid;29,76054885
13/06/2021;Soria;39,8654426
13/06/2021;TotalCyL;32,71782165
12/06/2021;Ávila;33,88281409
12/06/2021;Salamanca;35,9161111
12/06/2021;Segovia;29,49217477
12/06/2021;Burgos;28,80777296
12/06/2021;León;35,1933117
12/06/2021;Palencia;30,87992216
12/06/2021;Soria;39,77881283
12/06/2021;Valladolid;29,75901231
12/06/2021;Zamora;35,38935916
12/06/2021;TotalCyL;32,60145024
11/06/2021;Burgos;28,80050329
11/06/2021;Palencia;30,87181342
11/06/2021;Segovia;29,4837045
11/06/2021;León;35,17293658
11/06/2021;Salamanca;34,9116919
11/06/2021;Zamora;35,36415223
11/06/2021;TotalCyL;32,41689277
11/06/2021;Ávila;33,85934646
11/06/2021;Soria;38,84838666
11/06/2021;Valladolid;29,74729616
10/06/2021;Segovia;28,72007714
10/06/2021;Soria;38,18797534
10/06/2021;Valladolid;28,91948318
10/06/2021;Zamora;33,63777053
10/06/2021;Ávila;33,49591536
10/06/2021;Burgos;28,76499371
10/06/2021;Palencia;30,23059986
10/06/2021;Salamanca;34,79900986
10/06/2021;León;34,93106417
10/06/2021;TotalCyL;31,90677092
09/06/2021;Burgos;28,67412275
09/06/2021;Valladolid;28,24974215
09/06/2021;Zamora;33,25263207
09/06/2021;Ávila;33,42804952
09/06/2021;León;34,35442633
09/06/2021;Palencia;29,54011015
09/06/2021;Salamanca;33,96528421
09/06/2021;Segovia;28,05744146
09/06/2021;Soria;37,40043202
09/06/2021;TotalCyL;31,37326622
08/06/2021;Ávila;33,40014207
08/06/2021;Salamanca;33,05896825
08/06/2021;Segovia;27,59092508
08/06/2021;Valladolid;27,05027763
08/06/2021;Zamora;33,0873215
08/06/2021;TotalCyL;30,72309783
08/06/2021;Palencia;28,43669887
08/06/2021;Burgos;28,61121208
08/06/2021;León;33,73156106
08/06/2021;Soria;36,87952837
07/06/2021;León;33,26643867
07/06/2021;Segovia;27,26319082
07/06/2021;Soria;36,33724855
07/06/2021;Valladolid;26,10357458
07/06/2021;Burgos;28,5474626
07/06/2021;Palencia;28,32691912
07/06/2021;Salamanca;31,67276648
07/06/2021;Ávila;33,32403085
07/06/2021;Zamora;32,34049288
07/06/2021;TotalCyL;30,12186639
06/06/2021;Burgos;28,41912484
06/06/2021;León;32,38921302
06/06/2021;Segovia;27,09313387
06/06/2021;TotalCyL;29,70915914
06/06/2021;Ávila;32,86736351
06/06/2021;Palencia;28,25643553
06/06/2021;Salamanca;30,83509241
06/06/2021;Soria;35,42482337
06/06/2021;Valladolid;26,05037175
06/06/2021;Zamora;32,05852698
05/06/2021;Ávila;32,86038665
05/06/2021;Soria;34,94217182
05/06/2021;Zamora;32,04387178
05/06/2021;TotalCyL;29,55641905
05/06/2021;Burgos;27,60827625
05/06/2021;León;32,37453417
05/06/2021;Palencia;28,21651562
05/06/2021;Segovia;27,09052763
05/06/2021;Salamanca;30,81322419
05/06/2021;Valladolid;26,0338539
04/06/2021;Soria;34,92867108
04/06/2021;Burgos;26,59359709
04/06/2021;Segovia;27,08336048
04/06/2021;Zamora;31,89731986
04/06/2021;TotalCyL;29,27728632
04/06/2021;Ávila;32,83628476
04/06/2021;León;32,24483447
04/06/2021;Palencia;28,19780316
04/06/2021;Salamanca;30,18967638
04/06/2021;Valladolid;26,02040914
03/06/2021;Salamanca;29,86104573
03/06/2021;TotalCyL;28,71513764
03/06/2021;Burgos;26,12330491
03/06/2021;Segovia;26,74911062
03/06/2021;Soria;34,45051978
03/06/2021;Zamora;31,59835393
03/06/2021;Ávila;32,31111731
03/06/2021;León;31,03700604
03/06/2021;Palencia;26,94344471
03/06/2021;Valladolid;25,84774003
02/06/2021;Zamora;31,08424977
02/06/2021;Burgos;25,88144834
02/06/2021;Palencia;26,89104983
02/06/2021;Segovia;26,39726866
02/06/2021;TotalCyL;28,17937817
02/06/2021;Ávila;31,22589811
02/06/2021;León;29,99590307
02/06/2021;Salamanca;29,39422011
02/06/2021;Soria;33,71922956
02/06/2021;Valladolid;25,49913665
01/06/2021;Burgos;25,72487068
01/06/2021;León;29,26130326
01/06/2021;Palencia;26,85549616
01/06/2021;Salamanca;29,19376148
01/06/2021;Soria;33,09707034
01/06/2021;Valladolid;25,41712363
01/06/2021;Zamora;31,04556006
01/06/2021;Ávila;30,84090217
01/06/2021;Segovia;25,91446331
01/06/2021;TotalCyL;27,88609046
31/05/2021;Burgos;25,5185237
31/05/2021;Segovia;25,68772072
31/05/2021;Soria;32,70217362
31/05/2021;Zamora;30,70204235
31/05/2021;Ávila;30,36837832
31/05/2021;León;28,61696744
31/05/2021;Palencia;26,84738743
31/05/2021;Salamanca;28,28562317
31/05/2021;Valladolid;25,37294799
31/05/2021;TotalCyL;27,51271651
30/05/2021;León;27,90449545
30/05/2021;Soria;32,11376626
30/05/2021;Valladolid;24,95539221
30/05/2021;Burgos;25,33817978
30/05/2021;Zamora;30,15745539
30/05/2021;Ávila;29,73221534
30/05/2021;Palencia;26,80185378
30/05/2021;Salamanca;27,59890051
30/05/2021;Segovia;25,33913655
30/05/2021;TotalCyL;27,03691734
29/05/2021;Burgos;25,33762058
29/05/2021;Palencia;26,80185378
29/05/2021;Soria;31,99225957
29/05/2021;Zamora;30,15745539
29/05/2021;Ávila;29,73221534
29/05/2021;TotalCyL;27,02426555
29/05/2021;León;27,90383819
29/05/2021;Salamanca;27,54119273
29/05/2021;Segovia;25,33913655
29/05/2021;Valladolid;24,95539221
28/05/2021;Palencia;26,80060628
28/05/2021;Valladolid;24,47675881
28/05/2021;Zamora;29,94055854
28/05/2021;Ávila;29,4125482
28/05/2021;Burgos;25,33510415
28/05/2021;Segovia;25,33718188
28/05/2021;TotalCyL;26,79891337
28/05/2021;León;27,90164732
28/05/2021;Salamanca;26,96289997
28/05/2021;Soria;31,8763782
27/05/2021;Salamanca;26,79767347
27/05/2021;Soria;31,76612214
27/05/2021;Palencia;26,69145028
27/05/2021;Segovia;25,08437691
27/05/2021;Ávila;28,49667648
27/05/2021;Burgos;25,05326436
27/05/2021;León;27,12301096
27/05/2021;Valladolid;23,28113566
27/05/2021;Zamora;29,89366192
27/05/2021;TotalCyL;26,23455166
26/05/2021;Ávila;27,93028212
26/05/2021;León;25,88735844
26/05/2021;Palencia;26,67648031
26/05/2021;Zamora;29,87255844
26/05/2021;TotalCyL;25,72259259
26/05/2021;Burgos;24,70348106
26/05/2021;Salamanca;26,54710018
26/05/2021;Valladolid;22,64423825
26/05/2021;Segovia;25,06352702
26/05/2021;Soria;31,49160704
25/05/2021;León;24,94331115
25/05/2021;Salamanca;26,12370727
25/05/2021;Segovia;24,83548131
25/05/2021;Soria;31,48598173
25/05/2021;Palencia;26,64841162
25/05/2021;Valladolid;22,32386886
25/05/2021;Zamora;29,42352334
25/05/2021;TotalCyL;25,28349614
25/05/2021;Ávila;27,81230972
25/05/2021;Burgos;24,20215294
24/05/2021;Segovia;24,32009799
24/05/2021;Soria;31,40385221
24/05/2021;TotalCyL;24,82130912
24/05/2021;Ávila;27,55226304
24/05/2021;Burgos;23,70809451
24/05/2021;León;24,45080285
24/05/2021;Palencia;26,64529288
24/05/2021;Salamanca;25,81694483
24/05/2021;Valladolid;21,55924625
24/05/2021;Zamora;28,9639365
23/05/2021;Valladolid;20,76907859
23/05/2021;Zamora;28,85900532
23/05/2021;Burgos;23,62840766
23/05/2021;Salamanca;25,77897918
23/05/2021;Soria;31,15858872
23/05/2021;Ávila;27,31314695
23/05/2021;León;24,30576704
23/05/2021;Palencia;26,61223421
23/05/2021;Segovia;24,2386531
23/05/2021;TotalCyL;24,56501642
22/05/2021;Salamanca;25,77017115
22/05/2021;TotalCyL;24,52242624
22/05/2021;Ávila;26,75563223
22/05/2021;Burgos;23,59765134
22/05/2021;Soria;31,15858872
22/05/2021;León;24,30576704
22/05/2021;Palencia;26,61223421
22/05/2021;Segovia;24,23734998
22/05/2021;Valladolid;20,76907859
22/05/2021;Zamora;28,85900532
21/05/2021;Burgos;22,34754648
21/05/2021;León;23,98962402
21/05/2021;Soria;31,15858872
21/05/2021;Zamora;28,85783291
21/05/2021;Ávila;26,21016846
21/05/2021;Palencia;26,61161046
21/05/2021;Salamanca;25,74374706
21/05/2021;Segovia;24,23734998
21/05/2021;Valladolid;20,68226387
21/05/2021;TotalCyL;24,21694605
20/05/2021;León;23,54838215
20/05/2021;Salamanca;25,26143146
20/05/2021;Segovia;24,18261901
20/05/2021;TotalCyL;23,69454821
20/05/2021;Palencia;26,60287798
20/05/2021;Valladolid;20,13813529
20/05/2021;Ávila;25,54482951
20/05/2021;Burgos;21,01216273
20/05/2021;Soria;31,11021106
20/05/2021;Zamora;28,79335006
19/05/2021;Ávila;24,35812868
19/05/2021;Salamanca;24,95740254
19/05/2021;Segovia;24,14157078
19/05/2021;Zamora;28,72945342
19/05/2021;Burgos;20,2737313
19/05/2021;TotalCyL;23,26401154
19/05/2021;León;22,77237484
19/05/2021;Palencia;26,58541302
19/05/2021;Soria;31,06633365
19/05/2021;Valladolid;19,94280216
18/05/2021;Ávila;23,89702151
18/05/2021;Salamanca;24,51517867
18/05/2021;TotalCyL;22,51517588
18/05/2021;Zamora;28,70131545
18/05/2021;Burgos;19,82357053
18/05/2021;León;20,74756977
18/05/2021;Palencia;26,55173059
18/05/2021;Segovia;23,96434668
18/05/2021;Soria;31,03033167
18/05/2021;Valladolid;19,07984074
17/05/2021;Palencia;26,52303815
17/05/2021;Ávila;23,38136797
17/05/2021;Burgos;19,27638753
17/05/2021;Soria;30,99770487
17/05/2021;León;20,48773221
17/05/2021;Salamanca;23,27719479
17/05/2021;Segovia;23,65355295
17/05/2021;Valladolid;18,27488385
17/05/2021;Zamora;28,40528056
17/05/2021;TotalCyL;21,98292384
16/05/2021;Segovia;23,53496918
16/05/2021;Valladolid;17,50872469
16/05/2021;TotalCyL;21,61355838
16/05/2021;Palencia;26,45317831
16/05/2021;Salamanca;23,12836945
16/05/2021;Soria;30,95832771
16/05/2021;Ávila;23,05662675
16/05/2021;Burgos;18,85558507
16/05/2021;León;20,19130705
16/05/2021;Zamora;28,01838347
15/05/2021;Ávila;23,05662675
15/05/2021;Palencia;26,45317831
15/05/2021;TotalCyL;21,53902555
15/05/2021;Burgos;18,35733259
15/05/2021;Soria;30,95832771
15/05/2021;Zamora;28,01838347
15/05/2021;León;20,19130705
15/05/2021;Salamanca;23,127762
15/05/2021;Segovia;23,53496918
15/05/2021;Valladolid;17,50872469
14/05/2021;Ávila;22,77501522
14/05/2021;Burgos;17,84789599
14/05/2021;Soria;30,95832771
14/05/2021;Valladolid;17,50699608
14/05/2021;Zamora;27,63031397
14/05/2021;Salamanca;23,11136084
14/05/2021;León;20,19086888
14/05/2021;Palencia;26,45255456
14/05/2021;Segovia;23,53496918
14/05/2021;TotalCyL;21,41388557
13/05/2021;León;19,96783798
13/05/2021;Salamanca;22,96344667
13/05/2021;Valladolid;17,27670657
13/05/2021;Zamora;27,47321031
13/05/2021;TotalCyL;21,05704663
13/05/2021;Ávila;22,32342196
13/05/2021;Burgos;17,35579477
13/05/2021;Palencia;24,86511436
13/05/2021;Segovia;23,41312761
13/05/2021;Soria;30,54993025
12/05/2021;Burgos;16,58744583
12/05/2021;Salamanca;21,69023068
12/05/2021;Valladolid;16,35458822
12/05/2021;Ávila;20,88301705
12/05/2021;León;19,17671365
12/05/2021;Segovia;23,20071932
12/05/2021;Zamora;26,34886393
12/05/2021;TotalCyL;20,16236046
12/05/2021;Palencia;23,97128261
12/05/2021;Soria;30,41829801
11/05/2021;Zamora;25,14010364
11/05/2021;TotalCyL;19,06278211
11/05/2021;Ávila;20,19230769
11/05/2021;Burgos;15,78889976
11/05/2021;Palencia;22,61650065
11/05/2021;Salamanca;20,18041276
11/05/2021;Segovia;22,84301333
11/05/2021;Soria;30,37554566
11/05/2021;Valladolid;14,71163874
11/05/2021;León;18,29225811
10/05/2021;Palencia;22,53790832
10/05/2021;Soria;30,28666577
10/05/2021;Ávila;19,38552872
10/05/2021;Burgos;15,13938208
10/05/2021;Valladolid;14,03287051
10/05/2021;León;17,52961513
10/05/2021;Salamanca;19,50644657
10/05/2021;Segovia;21,63241637
10/05/2021;Zamora;23,87096396
10/05/2021;TotalCyL;18,35002284
09/05/2021;Burgos;14,67580036
09/05/2021;León;17,32586392
09/05/2021;Palencia;22,52169086
09/05/2021;Valladolid;13,49027848
09/05/2021;Salamanca;19,49885344
09/05/2021;Segovia;21,0206023
09/05/2021;Soria;30,17415958
09/05/2021;Ávila;19,36206109
09/05/2021;Zamora;22,95120407
09/05/2021;TotalCyL;18,01134736
08/05/2021;Ávila;19,36332961
08/05/2021;León;17,32564483
08/05/2021;Segovia;21,01995074
08/05/2021;Zamora;22,95061786
08/05/2021;TotalCyL;17,98278688
08/05/2021;Burgos;14,67607997
08/05/2021;Palencia;22,52106711
08/05/2021;Salamanca;19,49854971
08/05/2021;Soria;29,40686738
08/05/2021;Valladolid;13,49027848
07/05/2021;Ávila;19,36332961
07/05/2021;Palencia;22,51981961
07/05/2021;Valladolid;13,22964223
07/05/2021;Zamora;22,94944545
07/05/2021;TotalCyL;17,85017274
07/05/2021;León;17,10699568
07/05/2021;Salamanca;19,47273307
07/05/2021;Segovia;21,01864762
07/05/2021;Soria;28,60807344
07/05/2021;Burgos;14,67076751
06/05/2021;León;16,70124595
06/05/2021;Ávila;18,61426832
06/05/2021;Burgos;14,20466937
06/05/2021;Valladolid;13,07541165
06/05/2021;Palencia;22,00273202
06/05/2021;Salamanca;18,12814166
06/05/2021;Segovia;19,93705938
06/05/2021;Soria;28,24580352
06/05/2021;Zamora;22,01444416
06/05/2021;TotalCyL;17,25148836
05/05/2021;León;15,93663118
05/05/2021;Salamanca;16,70427797
05/05/2021;Soria;27,77102741
05/05/2021;Ávila;17,52016947
05/05/2021;Burgos;13,46428072
05/05/2021;Palencia;18,437385
05/05/2021;Segovia;18,59810527
05/05/2021;Valladolid;12,61175955
05/05/2021;Zamora;20,59406289
05/05/2021;TotalCyL;16,18310105
04/05/2021;León;15,38212116
04/05/2021;Palencia;17,55228573
04/05/2021;Salamanca;15,54313657
04/05/2021;Soria;27,42675847
04/05/2021;Valladolid;12,08818225
04/05/2021;Zamora;19,07988839
04/05/2021;TotalCyL;15,41777213
04/05/2021;Segovia;17,62728209
04/05/2021;Ávila;16,85863609
04/05/2021;Burgos;12,79155599
03/05/2021;Salamanca;14,8345457
03/05/2021;Burgos;12,19991612
03/05/2021;León;14,82783022
03/05/2021;Valladolid;11,8701851
03/05/2021;Ávila;16,60429775
03/05/2021;Palencia;17,43564474
03/05/2021;Segovia;16,78807386
03/05/2021;Soria;26,89122902
03/05/2021;Zamora;18,05578353
03/05/2021;TotalCyL;14,90769204
02/05/2021;León;14,33203561
02/05/2021;Salamanca;14,74221325
02/05/2021;Valladolid;11,81371711
02/05/2021;Ávila;16,60302923
02/05/2021;Segovia;16,17365355
02/05/2021;Soria;26,05755817
02/05/2021;TotalCyL;14,57377664
02/05/2021;Burgos;11,78107088
02/05/2021;Palencia;17,41443729
02/05/2021;Zamora;16,93436819
01/05/2021;Ávila;16,60302923
01/05/2021;Burgos;11,78107088
01/05/2021;Palencia;17,41381354
01/05/2021;Segovia;16,17365355
01/05/2021;Soria;25,28464066
01/05/2021;Valladolid;11,81160436
01/05/2021;León;14,32896838
01/05/2021;Salamanca;14,74221325
01/05/2021;Zamora;16,93436819
01/05/2021;TotalCyL;14,54400526
30/04/2021;Segovia;16,14368183
30/04/2021;Zamora;16,75323
30/04/2021;Soria;23,85243688
30/04/2021;Valladolid;11,60839644
30/04/2021;TotalCyL;14,37752775
30/04/2021;Ávila;16,60112645
30/04/2021;Burgos;11,77995247
30/04/2021;León;14,27748286
30/04/2021;Palencia;17,41318979
30/04/2021;Salamanca;14,42239062
29/04/2021;Segovia;15,72212304
29/04/2021;TotalCyL;13,69888238
29/04/2021;Burgos;11,4721096
29/04/2021;Soria;23,14252284
29/04/2021;Valladolid;11,38559759
29/04/2021;Zamora;15,60719394
29/04/2021;Ávila;15,62563426
29/04/2021;León;13,37046133
29/04/2021;Palencia;16,93352711
29/04/2021;Salamanca;13,11546113
28/04/2021;Segovia;15,28948774
28/04/2021;Valladolid;10,96746561
28/04/2021;TotalCyL;12,83246441
28/04/2021;Ávila;14,48586868
28/04/2021;Palencia;14,66931968
28/04/2021;Zamora;14,33805426
28/04/2021;Burgos;11,06948134
28/04/2021;León;12,71604749
28/04/2021;Salamanca;11,543987
28/04/2021;Soria;22,34035372
27/04/2021;Segovia;14,41444376
27/04/2021;Soria;21,55731065
27/04/2021;Valladolid;10,69914664
27/04/2021;Zamora;13,46753582
27/04/2021;Palencia;14,18778575
27/04/2021;TotalCyL;12,23611831
27/04/2021;Ávila;13,90298356
27/04/2021;Burgos;10,79295401
27/04/2021;León;11,88461109
27/04/2021;Salamanca;10,66773983
26/04/2021;Ávila;13,7653491
26/04/2021;Valladolid;10,14253365
26/04/2021;Zamora;12,93819026
26/04/2021;Burgos;10,69145813
26/04/2021;Palencia;13,9676025
26/04/2021;Soria;21,05665812
26/04/2021;TotalCyL;11,80687606
26/04/2021;León;11,21529931
26/04/2021;Salamanca;10,43903476
26/04/2021;Segovia;13,5726293
25/04/2021;Ávila;13,69938604
25/04/2021;Salamanca;10,40896597
25/04/2021;Segovia;12,99599943
25/04/2021;León;11,19163787
25/04/2021;Valladolid;9,666205063
25/04/2021;TotalCyL;11,58841347
25/04/2021;Burgos;10,65007689
25/04/2021;Palencia;13,81977408
25/04/2021;Soria;20,23536294
25/04/2021;Zamora;12,69139682
24/04/2021;Burgos;10,65007689
24/04/2021;Palencia;13,81977408
24/04/2021;Salamanca;10,40835852
24/04/2021;Valladolid;9,666205063
24/04/2021;Zamora;12,6521209
24/04/2021;TotalCyL;11,54740997
24/04/2021;Ávila;13,69938604
24/04/2021;León;11,14650589
24/04/2021;Segovia;12,99599943
24/04/2021;Soria;19,4399442
23/04/2021;Ávila;13,69621474
23/04/2021;León;11,01089083
23/04/2021;Segovia;12,99599943
23/04/2021;Salamanca;10,377986
23/04/2021;Soria;19,4399442
23/04/2021;Zamora;12,65153469
23/04/2021;TotalCyL;11,47517368
23/04/2021;Burgos;10,64084999
23/04/2021;Palencia;13,81915033
23/04/2021;Valladolid;9,479707058
22/04/2021;Ávila;13,69558047
22/04/2021;León;10,85818696
22/04/2021;Segovia;12,99599943
22/04/2021;Valladolid;9,453201677
22/04/2021;TotalCyL;11,41759342
22/04/2021;Burgos;10,64001118
22/04/2021;Palencia;13,81603159
22/04/2021;Salamanca;10,37828972
22/04/2021;Soria;18,84028622
22/04/2021;Zamora;12,64977607
21/04/2021;Burgos;10,60589962
21/04/2021;Palencia;13,66508442
21/04/2021;Salamanca;10,30661058
21/04/2021;Zamora;12,59525875
21/04/2021;Soria;18,34638405
21/04/2021;Ávila;13,38542724
21/04/2021;León;10,58388963
21/04/2021;Segovia;12,9341013
21/04/2021;Valladolid;9,339113299
21/04/2021;TotalCyL;11,26886181
20/04/2021;TotalCyL;10,96580342
20/04/2021;Ávila;13,00423686
20/04/2021;Palencia;13,06191952
20/04/2021;Salamanca;10,23310908
20/04/2021;Soria;17,66797174
20/04/2021;Valladolid;9,078092919
20/04/2021;Zamora;12,59350013
20/04/2021;Burgos;10,49182161
20/04/2021;León;10,13936145
20/04/2021;Segovia;12,25191884
19/04/2021;Burgos;10,44736474
19/04/2021;León;9,523945149
19/04/2021;Palencia;12,17120652
19/04/2021;TotalCyL;10,6214075
19/04/2021;Segovia;12,07990722
19/04/2021;Valladolid;8,795752993
19/04/2021;Ávila;12,77463467
19/04/2021;Salamanca;9,967045817
19/04/2021;Soria;16,70041852
19/04/2021;Zamora;12,58236218
18/04/2021;Ávila;12,75750964
18/04/2021;Palencia;12,16496903
18/04/2021;TotalCyL;10,50378343
18/04/2021;Burgos;10,37970082
18/04/2021;León;9,433462084
18/04/2021;Salamanca;9,807286367
18/04/2021;Segovia;11,99259829
18/04/2021;Soria;15,94887719
18/04/2021;Zamora;12,57767252
18/04/2021;Valladolid;8,649013059
17/04/2021;Palencia;12,16496903
17/04/2021;Salamanca;9,806982642
17/04/2021;Valladolid;8,649013059
17/04/2021;Burgos;10,37942122
17/04/2021;Soria;15,93425138
17/04/2021;Zamora;12,57767252
17/04/2021;TotalCyL;10,5026978
17/04/2021;Ávila;12,75116704
17/04/2021;León;9,433462084
17/04/2021;Segovia;11,99194673
16/04/2021;Burgos;10,37914162
16/04/2021;Valladolid;8,648820991
16/04/2021;León;9,429518512
16/04/2021;Palencia;12,16496903
16/04/2021;Salamanca;9,780558551
16/04/2021;Zamora;12,57767252
16/04/2021;TotalCyL;10,49789596
16/04/2021;Ávila;12,75053278
16/04/2021;Segovia;11,99194673
16/04/2021;Soria;15,92637595
15/04/2021;Palencia;12,15311781
15/04/2021;Salamanca;9,702804902
15/04/2021;Soria;15,60798344
15/04/2021;Valladolid;8,566039693
15/04/2021;Zamora;12,47039651
15/04/2021;TotalCyL;10,33049983
15/04/2021;Ávila;12,44608788
15/04/2021;Burgos;10,29050748
15/04/2021;León;9,048306565
15/04/2021;Segovia;11,88900038
14/04/2021;León;8,633136082
14/04/2021;Segovia;11,7593401
14/04/2021;Valladolid;8,432552449
14/04/2021;Ávila;12,04650396
14/04/2021;Burgos;10,20662659
14/04/2021;Palencia;12,12068288
14/04/2021;Salamanca;9,413051071
14/04/2021;Soria;15,5944827
14/04/2021;Zamora;12,27460314
14/04/2021;TotalCyL;10,11875981
13/04/2021;León;8,121348088
13/04/2021;Salamanca;9,374477972
13/04/2021;Soria;15,56523109
13/04/2021;Zamora;12,08584426
13/04/2021;Palencia;12,10072292
13/04/2021;Valladolid;8,318848207
13/04/2021;Ávila;11,96341587
13/04/2021;Burgos;10,12078848
13/04/2021;Segovia;11,54171933
13/04/2021;TotalCyL;9,942302826
12/04/2021;Burgos;10,03467077
12/04/2021;Palencia;12,08450546
12/04/2021;Soria;15,53260429
12/04/2021;TotalCyL;9,807767949
12/04/2021;Ávila;11,82768419
12/04/2021;León;7,890430047
12/04/2021;Salamanca;9,318288812
12/04/2021;Segovia;11,43616675
12/04/2021;Valladolid;8,221277675
12/04/2021;Zamora;11,65439539
11/04/2021;León;7,835658215
11/04/2021;Zamora;11,64853331
11/04/2021;Ávila;11,75601279
11/04/2021;Burgos;9,958339158
11/04/2021;Palencia;12,08076297
11/04/2021;Soria;15,43022366
11/04/2021;Valladolid;8,078763236
11/04/2021;Salamanca;9,305228629
11/04/2021;Segovia;11,42639336
11/04/2021;TotalCyL;9,743339855
10/04/2021;León;7,835658215
10/04/2021;Salamanca;9,305228629
10/04/2021;TotalCyL;9,742379489
10/04/2021;Ávila;11,75601279
10/04/2021;Soria;15,40659736
10/04/2021;Zamora;11,64853331
10/04/2021;Burgos;9,958339158
10/04/2021;Palencia;12,07951547
10/04/2021;Segovia;11,42639336
10/04/2021;Valladolid;8,078763236
09/04/2021;Soria;15,29184105
09/04/2021;Zamora;11,64853331
09/04/2021;Ávila;11,75601279
09/04/2021;Burgos;9,958339158
09/04/2021;León;7,792278924
09/04/2021;Salamanca;9,293687072
09/04/2021;Valladolid;8,078763236
09/04/2021;TotalCyL;9,72801574
09/04/2021;Palencia;12,07577298
09/04/2021;Segovia;11,42639336
08/04/2021;Ávila;11,50294297
08/04/2021;León;7,76971293
08/04/2021;Salamanca;9,221096752
08/04/2021;Soria;15,15120832
08/04/2021;Valladolid;7,847897528
08/04/2021;Burgos;9,814064029
08/04/2021;Palencia;11,77075991
08/04/2021;Segovia;11,41596841
08/04/2021;Zamora;11,63680915
08/04/2021;TotalCyL;9,598240942
07/04/2021;Palencia;11,40461948
07/04/2021;Segovia;11,39446696
07/04/2021;Zamora;11,61687809
07/04/2021;Ávila;11,0291506
07/04/2021;Burgos;9,565217391
07/04/2021;León;7,719541932
07/04/2021;Salamanca;8,947136631
07/04/2021;Soria;15,09720535
07/04/2021;Valladolid;7,631436918
07/04/2021;TotalCyL;9,40625107
06/04/2021;Soria;15,04770262
06/04/2021;Valladolid;7,416320784
06/04/2021;Ávila;10,56804343
06/04/2021;Burgos;9,242835174
06/04/2021;León;7,687555183
06/04/2021;Palencia;10,87006693
06/04/2021;Salamanca;8,806815593
06/04/2021;Segovia;11,36840459
06/04/2021;TotalCyL;9,20014798
06/04/2021;Zamora;11,39118813
05/04/2021;Ávila;10,23061701
05/04/2021;Segovia;11,30455179
05/04/2021;Soria;15,04432744
05/04/2021;Zamora;10,83604943
05/04/2021;TotalCyL;8,943813525
05/04/2021;León;7,547120207
05/04/2021;Palencia;10,77151465
05/04/2021;Valladolid;7,08730834
05/04/2021;Burgos;8,884663777
05/04/2021;Salamanca;8,574162098
04/04/2021;Burgos;8,636655949
04/04/2021;León;7,475478651
04/04/2021;Palencia;10,59561754
04/04/2021;Zamora;9,822496307
04/04/2021;Ávila;10,16655673
04/04/2021;Salamanca;8,415921274
04/04/2021;Soria;15,0308267
04/04/2021;TotalCyL;8,699755065
04/04/2021;Segovia;11,13905576
04/04/2021;Valladolid;6,754838673
03/04/2021;Ávila;10,16655673
03/04/2021;Burgos;8,636655949
03/04/2021;León;7,475478651
03/04/2021;Segovia;11,13905576
03/04/2021;Valladolid;6,754838673
03/04/2021;Zamora;9,818392853
03/04/2021;TotalCyL;8,699212249
03/04/2021;Palencia;10,59499379
03/04/2021;Salamanca;8,415617549
03/04/2021;Soria;15,02632645
02/04/2021;Ávila;10,16655673
02/04/2021;Burgos;8,628547463
02/04/2021;Soria;15,02632645
02/04/2021;Valladolid;6,754838673
02/04/2021;TotalCyL;8,697959596
02/04/2021;Palencia;10,59499379
02/04/2021;Zamora;9,818392853
02/04/2021;León;7,475259564
02/04/2021;Salamanca;8,415617549
