fecha;provincia;camas_habilitadas_uci;camas_ocupadas_covid_uci
19/05/2020;León;9;
19/05/2020;Burgos;0;
19/05/2020;Valladolid;0;
19/05/2020;Zamora;30;
19/05/2020;Ávila;19;
19/05/2020;León;43;
19/05/2020;Palencia;16;
19/05/2020;Burgos;37;
19/05/2020;Burgos;0;
19/05/2020;Salamanca;58;
19/05/2020;Segovia;22;
19/05/2020;Soria;22;
19/05/2020;Valladolid;72;
19/05/2020;Valladolid;39;
19/05/2020;Valladolid;0;
18/05/2020;Burgos;37;
18/05/2020;Segovia;22;
18/05/2020;Zamora;30;
18/05/2020;Valladolid;0;
18/05/2020;Soria;22;
18/05/2020;Valladolid;72;
18/05/2020;Salamanca;58;
18/05/2020;Valladolid;39;
18/05/2020;Burgos;0;
18/05/2020;Burgos;0;
18/05/2020;Ávila;19;
18/05/2020;León;43;
18/05/2020;León;18;
18/05/2020;Palencia;28;
18/05/2020;Valladolid;0;
17/05/2020;León;43;
17/05/2020;León;18;
17/05/2020;Palencia;28;
17/05/2020;Salamanca;58;
17/05/2020;Valladolid;72;
17/05/2020;Segovia;22;
17/05/2020;Valladolid;39;
17/05/2020;Burgos;0;
17/05/2020;Burgos;0;
17/05/2020;Soria;22;
17/05/2020;Valladolid;0;
17/05/2020;Valladolid;0;
17/05/2020;Ávila;19;
17/05/2020;Burgos;37;
17/05/2020;Zamora;30;
16/05/2020;León;43;
16/05/2020;Salamanca;58;
16/05/2020;Burgos;0;
16/05/2020;Segovia;22;
16/05/2020;Valladolid;72;
16/05/2020;Valladolid;0;
16/05/2020;Burgos;0;
16/05/2020;Soria;22;
16/05/2020;Valladolid;47;
16/05/2020;León;18;
16/05/2020;Ávila;19;
16/05/2020;Burgos;37;
16/05/2020;Palencia;28;
16/05/2020;Valladolid;0;
16/05/2020;Zamora;30;
15/05/2020;Segovia;22;
15/05/2020;Valladolid;0;
15/05/2020;León;18;
15/05/2020;Salamanca;58;
15/05/2020;Burgos;37;
15/05/2020;Burgos;0;
15/05/2020;Valladolid;47;
15/05/2020;Soria;22;
15/05/2020;Valladolid;72;
15/05/2020;Ávila;19;
15/05/2020;Burgos;0;
15/05/2020;León;43;
15/05/2020;Palencia;28;
15/05/2020;Valladolid;0;
15/05/2020;Zamora;30;
14/05/2020;Salamanca;58;
14/05/2020;Burgos;37;
14/05/2020;Burgos;0;
14/05/2020;León;43;
14/05/2020;León;18;
14/05/2020;Segovia;22;
14/05/2020;Valladolid;72;
14/05/2020;Zamora;30;
14/05/2020;Valladolid;0;
14/05/2020;Ávila;19;
14/05/2020;Burgos;0;
14/05/2020;Palencia;28;
14/05/2020;Soria;22;
14/05/2020;Valladolid;0;
14/05/2020;Valladolid;47;
13/05/2020;Palencia;28;
13/05/2020;Ávila;19;
13/05/2020;Soria;22;
13/05/2020;Valladolid;72;
13/05/2020;Burgos;0;
13/05/2020;Burgos;0;
13/05/2020;Salamanca;58;
13/05/2020;Segovia;22;
13/05/2020;Valladolid;0;
13/05/2020;Valladolid;47;
13/05/2020;Zamora;30;
13/05/2020;Burgos;37;
13/05/2020;León;43;
13/05/2020;León;18;
13/05/2020;Valladolid;0;
12/05/2020;Ávila;19;
12/05/2020;Burgos;0;
12/05/2020;León;59;
12/05/2020;Salamanca;58;
12/05/2020;Zamora;30;
12/05/2020;Soria;22;
12/05/2020;Valladolid;72;
12/05/2020;Burgos;37;
12/05/2020;León;18;
12/05/2020;Valladolid;46;
12/05/2020;Burgos;0;
12/05/2020;Palencia;28;
12/05/2020;Segovia;22;
12/05/2020;Valladolid;0;
12/05/2020;Valladolid;0;
11/05/2020;Burgos;37;
11/05/2020;Burgos;0;
11/05/2020;León;18;
11/05/2020;Palencia;28;
11/05/2020;Valladolid;0;
11/05/2020;Salamanca;58;
11/05/2020;Segovia;22;
11/05/2020;Soria;22;
11/05/2020;Valladolid;0;
11/05/2020;Zamora;30;
11/05/2020;Ávila;19;
11/05/2020;Burgos;0;
11/05/2020;León;59;
11/05/2020;Valladolid;72;
11/05/2020;Valladolid;46;
10/05/2020;Segovia;22;
10/05/2020;Valladolid;72;
10/05/2020;Ávila;19;
10/05/2020;León;18;
10/05/2020;Palencia;26;
10/05/2020;Burgos;0;
10/05/2020;León;59;
10/05/2020;Salamanca;58;
10/05/2020;Valladolid;46;
10/05/2020;Valladolid;0;
10/05/2020;Soria;22;
10/05/2020;Valladolid;0;
10/05/2020;Zamora;30;
10/05/2020;Burgos;37;
10/05/2020;Burgos;0;
09/05/2020;Burgos;37;
09/05/2020;Palencia;26;
09/05/2020;Salamanca;58;
09/05/2020;Valladolid;72;
09/05/2020;Valladolid;0;
09/05/2020;León;59;
09/05/2020;Segovia;22;
09/05/2020;Soria;22;
09/05/2020;Valladolid;0;
09/05/2020;Burgos;0;
09/05/2020;León;18;
09/05/2020;Zamora;30;
09/05/2020;Ávila;19;
09/05/2020;Burgos;0;
09/05/2020;Valladolid;46;
08/05/2020;Burgos;37;
08/05/2020;Palencia;26;
08/05/2020;Soria;22;
08/05/2020;Valladolid;77;
08/05/2020;Burgos;0;
08/05/2020;León;59;
08/05/2020;León;18;
08/05/2020;Salamanca;58;
08/05/2020;Valladolid;0;
08/05/2020;Valladolid;0;
08/05/2020;Ávila;19;
08/05/2020;Segovia;22;
08/05/2020;Valladolid;46;
08/05/2020;Zamora;30;
08/05/2020;Burgos;0;
07/05/2020;Burgos;0;
07/05/2020;Salamanca;58;
07/05/2020;Soria;22;
07/05/2020;Valladolid;77;
07/05/2020;Valladolid;0;
07/05/2020;Ávila;19;
07/05/2020;Burgos;0;
07/05/2020;León;18;
07/05/2020;Palencia;31;
07/05/2020;Valladolid;0;
07/05/2020;Valladolid;46;
07/05/2020;Zamora;30;
07/05/2020;Burgos;78;
07/05/2020;León;59;
07/05/2020;Segovia;22;
06/05/2020;Burgos;78;
06/05/2020;Burgos;0;
06/05/2020;Palencia;31;
06/05/2020;Segovia;22;
06/05/2020;Soria;22;
06/05/2020;Zamora;30;
06/05/2020;Ávila;19;
06/05/2020;Burgos;0;
06/05/2020;León;59;
06/05/2020;León;18;
06/05/2020;Salamanca;58;
06/05/2020;Valladolid;76;
06/05/2020;Valladolid;12;
06/05/2020;Valladolid;44;
06/05/2020;Valladolid;0;
05/05/2020;Burgos;78;
05/05/2020;Burgos;0;
05/05/2020;León;18;
05/05/2020;Salamanca;58;
05/05/2020;Valladolid;76;
05/05/2020;Segovia;22;
05/05/2020;Soria;22;
05/05/2020;Valladolid;12;
05/05/2020;Zamora;30;
05/05/2020;Valladolid;0;
05/05/2020;Ávila;19;
05/05/2020;Burgos;0;
05/05/2020;León;59;
05/05/2020;Palencia;31;
05/05/2020;Valladolid;44;
04/05/2020;Salamanca;65;
04/05/2020;Segovia;22;
04/05/2020;Valladolid;76;
04/05/2020;Valladolid;12;
04/05/2020;Valladolid;0;
04/05/2020;Ávila;19;
04/05/2020;Burgos;78;
04/05/2020;Burgos;0;
04/05/2020;Burgos;0;
04/05/2020;León;18;
04/05/2020;Palencia;31;
04/05/2020;Valladolid;42;
04/05/2020;Zamora;30;
04/05/2020;León;59;
04/05/2020;Soria;22;
03/05/2020;Burgos;78;
03/05/2020;Burgos;0;
03/05/2020;Salamanca;65;
03/05/2020;Segovia;17;
03/05/2020;Zamora;30;
03/05/2020;Ávila;19;
03/05/2020;León;59;
03/05/2020;Valladolid;12;
03/05/2020;Valladolid;42;
03/05/2020;Burgos;0;
03/05/2020;León;18;
03/05/2020;Palencia;31;
03/05/2020;Soria;22;
03/05/2020;Valladolid;76;
03/05/2020;Valladolid;0;
02/05/2020;Burgos;0;
02/05/2020;Segovia;17;
02/05/2020;Valladolid;45;
02/05/2020;Ávila;19;
02/05/2020;Burgos;78;
02/05/2020;Burgos;0;
02/05/2020;León;18;
02/05/2020;Palencia;31;
02/05/2020;Valladolid;76;
02/05/2020;Zamora;30;
02/05/2020;León;59;
02/05/2020;Salamanca;65;
02/05/2020;Soria;22;
02/05/2020;Valladolid;12;
02/05/2020;Valladolid;0;
01/05/2020;Burgos;0;
01/05/2020;Valladolid;12;
01/05/2020;Segovia;17;
01/05/2020;Valladolid;76;
01/05/2020;Zamora;30;
01/05/2020;Ávila;19;
01/05/2020;León;59;
01/05/2020;Salamanca;65;
01/05/2020;Burgos;78;
01/05/2020;Burgos;0;
01/05/2020;León;18;
01/05/2020;Palencia;31;
01/05/2020;Soria;22;
01/05/2020;Valladolid;45;
01/05/2020;Valladolid;0;
30/04/2020;Valladolid;74;
30/04/2020;Zamora;30;
30/04/2020;Ávila;19;
30/04/2020;León;18;
30/04/2020;Palencia;31;
30/04/2020;Valladolid;0;
30/04/2020;León;59;
30/04/2020;Salamanca;65;
30/04/2020;Soria;22;
30/04/2020;Valladolid;45;
30/04/2020;Burgos;76;
30/04/2020;Burgos;0;
30/04/2020;Burgos;0;
30/04/2020;Segovia;17;
30/04/2020;Valladolid;12;
29/04/2020;Ávila;19;
29/04/2020;Burgos;76;
29/04/2020;Valladolid;74;
29/04/2020;Valladolid;12;
29/04/2020;Burgos;0;
29/04/2020;Burgos;0;
29/04/2020;León;18;
29/04/2020;Palencia;31;
29/04/2020;Salamanca;65;
29/04/2020;Segovia;17;
29/04/2020;Soria;22;
29/04/2020;Zamora;30;
29/04/2020;León;59;
29/04/2020;Valladolid;45;
29/04/2020;Valladolid;0;
28/04/2020;Ávila;19;
28/04/2020;Burgos;0;
28/04/2020;León;59;
28/04/2020;Valladolid;45;
28/04/2020;Burgos;76;
28/04/2020;Burgos;0;
28/04/2020;León;18;
28/04/2020;Segovia;17;
28/04/2020;Valladolid;74;
28/04/2020;Valladolid;12;
28/04/2020;Zamora;30;
28/04/2020;Palencia;31;
28/04/2020;Salamanca;65;
28/04/2020;Soria;22;
28/04/2020;Valladolid;0;
27/04/2020;Burgos;76;
27/04/2020;Burgos;0;
27/04/2020;León;59;
27/04/2020;León;18;
27/04/2020;Palencia;31;
27/04/2020;Valladolid;74;
27/04/2020;Ávila;19;
27/04/2020;Burgos;0;
27/04/2020;Segovia;29;
27/04/2020;Soria;22;
27/04/2020;Valladolid;12;
27/04/2020;Valladolid;45;
27/04/2020;Zamora;30;
27/04/2020;Salamanca;65;
27/04/2020;Valladolid;0;
26/04/2020;Ávila;22;
26/04/2020;Burgos;0;
26/04/2020;Valladolid;12;
26/04/2020;Burgos;76;
26/04/2020;León;18;
26/04/2020;Salamanca;65;
26/04/2020;Valladolid;45;
26/04/2020;Zamora;30;
26/04/2020;Valladolid;0;
26/04/2020;Burgos;0;
26/04/2020;León;59;
26/04/2020;Palencia;31;
26/04/2020;Segovia;29;
26/04/2020;Soria;22;
26/04/2020;Valladolid;74;
25/04/2020;Ávila;22;
25/04/2020;Valladolid;45;
25/04/2020;Valladolid;0;
25/04/2020;Burgos;76;
25/04/2020;León;59;
25/04/2020;Palencia;31;
25/04/2020;Salamanca;65;
25/04/2020;Segovia;29;
25/04/2020;Soria;22;
25/04/2020;Valladolid;74;
25/04/2020;Burgos;0;
25/04/2020;Burgos;0;
25/04/2020;León;18;
25/04/2020;Valladolid;12;
25/04/2020;Zamora;30;
24/04/2020;Ávila;22;
24/04/2020;Palencia;31;
24/04/2020;Segovia;29;
24/04/2020;Valladolid;74;
24/04/2020;Burgos;76;
24/04/2020;León;18;
24/04/2020;Salamanca;65;
24/04/2020;Valladolid;45;
24/04/2020;Burgos;0;
24/04/2020;Burgos;0;
24/04/2020;León;59;
24/04/2020;Soria;27;
24/04/2020;Valladolid;12;
24/04/2020;Zamora;30;
24/04/2020;Valladolid;0;
23/04/2020;Burgos;0;
23/04/2020;León;18;
23/04/2020;Valladolid;45;
23/04/2020;Valladolid;0;
23/04/2020;Burgos;76;
23/04/2020;Burgos;0;
23/04/2020;León;59;
23/04/2020;Segovia;29;
23/04/2020;Soria;27;
23/04/2020;Valladolid;12;
23/04/2020;Ávila;22;
23/04/2020;Palencia;31;
23/04/2020;Salamanca;65;
23/04/2020;Valladolid;74;
23/04/2020;Zamora;30;
22/04/2020;Ávila;19;
22/04/2020;León;18;
22/04/2020;Palencia;31;
22/04/2020;Segovia;29;
22/04/2020;Soria;27;
22/04/2020;Valladolid;74;
22/04/2020;Valladolid;12;
22/04/2020;Valladolid;0;
22/04/2020;Burgos;0;
22/04/2020;León;59;
22/04/2020;Valladolid;61;
22/04/2020;Burgos;76;
22/04/2020;Burgos;0;
22/04/2020;Salamanca;65;
22/04/2020;Zamora;30;
21/04/2020;Burgos;0;
21/04/2020;Burgos;0;
21/04/2020;Burgos;76;
21/04/2020;Palencia;31;
21/04/2020;Salamanca;65;
21/04/2020;Soria;27;
21/04/2020;Valladolid;61;
21/04/2020;Zamora;30;
21/04/2020;Valladolid;0;
21/04/2020;Ávila;22;
21/04/2020;León;59;
21/04/2020;León;18;
21/04/2020;Segovia;25;
21/04/2020;Valladolid;74;
21/04/2020;Valladolid;12;
20/04/2020;Ávila;22;
20/04/2020;Palencia;31;
20/04/2020;Soria;27;
20/04/2020;Valladolid;12;
20/04/2020;Zamora;30;
20/04/2020;Valladolid;0;
20/04/2020;Burgos;0;
20/04/2020;Burgos;0;
20/04/2020;León;59;
20/04/2020;Salamanca;71;
20/04/2020;Burgos;76;
20/04/2020;León;18;
20/04/2020;Segovia;25;
20/04/2020;Valladolid;80;
20/04/2020;Valladolid;61;
19/04/2020;Ávila;22;
19/04/2020;Burgos;76;
19/04/2020;Valladolid;12;
19/04/2020;Valladolid;61;
19/04/2020;Burgos;0;
19/04/2020;León;18;
19/04/2020;Salamanca;75;
19/04/2020;Soria;27;
19/04/2020;Valladolid;80;
19/04/2020;Zamora;30;
19/04/2020;Valladolid;0;
19/04/2020;Burgos;0;
19/04/2020;León;59;
19/04/2020;Palencia;31;
19/04/2020;Segovia;31;
18/04/2020;Burgos;76;
18/04/2020;Segovia;31;
18/04/2020;Valladolid;80;
18/04/2020;Valladolid;12;
18/04/2020;Zamora;30;
18/04/2020;Burgos;0;
18/04/2020;León;18;
18/04/2020;Valladolid;61;
18/04/2020;Valladolid;0;
18/04/2020;Ávila;22;
18/04/2020;Burgos;0;
18/04/2020;León;59;
18/04/2020;Palencia;31;
18/04/2020;Salamanca;75;
18/04/2020;Soria;27;
17/04/2020;Ávila;22;
17/04/2020;Burgos;76;
17/04/2020;León;59;
17/04/2020;León;18;
17/04/2020;Palencia;31;
17/04/2020;Salamanca;82;
17/04/2020;Soria;27;
17/04/2020;Valladolid;80;
17/04/2020;Valladolid;12;
17/04/2020;Valladolid;61;
17/04/2020;Burgos;0;
17/04/2020;Burgos;0;
17/04/2020;Zamora;30;
17/04/2020;Segovia;31;
17/04/2020;Valladolid;0;
16/04/2020;León;18;
16/04/2020;Valladolid;80;
16/04/2020;Valladolid;61;
16/04/2020;Burgos;76;
16/04/2020;Burgos;0;
16/04/2020;Burgos;0;
16/04/2020;Palencia;31;
16/04/2020;Soria;27;
16/04/2020;Valladolid;12;
16/04/2020;Valladolid;0;
16/04/2020;Ávila;22;
16/04/2020;León;59;
16/04/2020;Salamanca;82;
16/04/2020;Segovia;31;
16/04/2020;Zamora;30;
15/04/2020;Ávila;22;
15/04/2020;Burgos;76;
15/04/2020;Burgos;0;
15/04/2020;Segovia;31;
15/04/2020;Soria;27;
15/04/2020;Zamora;30;
15/04/2020;Valladolid;0;
15/04/2020;Burgos;0;
15/04/2020;León;18;
15/04/2020;Salamanca;82;
15/04/2020;León;59;
15/04/2020;Palencia;31;
15/04/2020;Valladolid;80;
15/04/2020;Valladolid;12;
15/04/2020;Valladolid;61;
14/04/2020;Burgos;0;
14/04/2020;León;18;
14/04/2020;Segovia;29;
14/04/2020;Valladolid;80;
14/04/2020;Valladolid;12;
14/04/2020;Valladolid;0;
14/04/2020;Burgos;76;
14/04/2020;Burgos;0;
14/04/2020;León;59;
14/04/2020;Salamanca;82;
14/04/2020;Soria;27;
14/04/2020;Ávila;22;
14/04/2020;Palencia;31;
14/04/2020;Valladolid;61;
14/04/2020;Zamora;30;
13/04/2020;Burgos;76;
13/04/2020;Soria;27;
13/04/2020;Valladolid;61;
13/04/2020;Zamora;30;
13/04/2020;Valladolid;0;
13/04/2020;Burgos;0;
13/04/2020;Palencia;32;
13/04/2020;Valladolid;11;
13/04/2020;Ávila;22;
13/04/2020;Burgos;0;
13/04/2020;León;59;
13/04/2020;León;18;
13/04/2020;Salamanca;82;
13/04/2020;Segovia;29;
13/04/2020;Valladolid;80;
12/04/2020;Burgos;76;
12/04/2020;Burgos;0;
12/04/2020;León;59;
12/04/2020;Valladolid;83;
12/04/2020;Valladolid;0;
12/04/2020;Ávila;22;
12/04/2020;Burgos;0;
12/04/2020;León;18;
12/04/2020;Soria;27;
12/04/2020;Valladolid;61;
12/04/2020;Palencia;32;
12/04/2020;Salamanca;82;
