Fecha;Provincia;porcentaje_total
14/10/2020;Burgos;5,867310407
14/10/2020;Segovia;9,482682536
14/10/2020;Valladolid;7,362015904
14/10/2020;Castilla y León;7,153846617
14/10/2020;León;7,036274173
13/10/2020;Burgos;5,804549804
13/10/2020;León;7,00970157
13/10/2020;Palencia;5,828909133
13/10/2020;Segovia;9,482660314
13/10/2020;Valladolid;7,333391225
13/10/2020;Zamora;6,039101724
13/10/2020;Castilla y León;7,118985638
13/10/2020;Ávila;6,685493564
13/10/2020;Salamanca;8,678640683
13/10/2020;Soria;7,629470763
12/10/2020;Palencia;5,796294922
12/10/2020;Salamanca;8,657089924
12/10/2020;Zamora;6,032026849
12/10/2020;Ávila;6,685559706
12/10/2020;Burgos;5,788436539
12/10/2020;León;6,961642305
12/10/2020;Segovia;9,48187981
12/10/2020;Soria;7,616816513
12/10/2020;Valladolid;7,321481658
12/10/2020;Castilla y León;7,100221452
11/10/2020;Burgos;5,76252087
11/10/2020;Palencia;5,741389158
11/10/2020;Segovia;9,473374898
11/10/2020;Soria;7,627629533
11/10/2020;Valladolid;7,307343897
11/10/2020;Ávila;6,660095748
11/10/2020;León;6,893122671
11/10/2020;Salamanca;8,632119677
11/10/2020;Zamora;6,025681096
11/10/2020;Castilla y León;7,072384667
10/10/2020;Burgos;5,734048341
10/10/2020;Salamanca;8,597130335
10/10/2020;Segovia;9,465294773
10/10/2020;Valladolid;7,293486523
10/10/2020;Castilla y León;7,048329902
10/10/2020;León;6,841591609
10/10/2020;Palencia;5,71285955
10/10/2020;Soria;7,621742794
10/10/2020;Ávila;6,647204925
10/10/2020;Zamora;6,027582971
09/10/2020;Salamanca;8,57518121
09/10/2020;León;6,702244359
09/10/2020;Palencia;5,653236418
09/10/2020;Segovia;9,469039073
09/10/2020;Soria;7,6118165
09/10/2020;Valladolid;7,246968424
09/10/2020;Zamora;5,987466569
09/10/2020;Castilla y León;6,990975546
09/10/2020;Ávila;6,620621142
09/10/2020;Burgos;5,648387366
08/10/2020;Burgos;5,578314577
08/10/2020;León;6,643306379
08/10/2020;Palencia;5,610694243
08/10/2020;Soria;7,6082953
08/10/2020;Castilla y León;6,948849952
08/10/2020;Ávila;6,586214679
08/10/2020;Segovia;9,464903672
08/10/2020;Valladolid;7,216765057
08/10/2020;Salamanca;8,526731018
08/10/2020;Zamora;5,950275806
07/10/2020;Soria;7,64487887
07/10/2020;Burgos;5,519185163
07/10/2020;León;6,579393528
07/10/2020;Palencia;5,554778407
07/10/2020;Salamanca;8,484887386
07/10/2020;Segovia;9,431462455
07/10/2020;Ávila;6,583300488
07/10/2020;Valladolid;7,176981013
07/10/2020;Zamora;5,927609025
07/10/2020;Castilla y León;6,90921482
06/10/2020;Burgos;5,478176692
06/10/2020;Palencia;5,538556083
06/10/2020;Segovia;9,421036836
06/10/2020;Soria;7,664233577
06/10/2020;Valladolid;7,131529449
06/10/2020;Ávila;6,583803147
06/10/2020;León;6,511414688
06/10/2020;Salamanca;8,402104839
06/10/2020;Zamora;5,927934909
06/10/2020;Castilla y León;6,870995846
05/10/2020;Valladolid;7,123207492
05/10/2020;Zamora;5,922400777
05/10/2020;Ávila;6,562760319
05/10/2020;Burgos;5,457295478
05/10/2020;León;6,490421597
05/10/2020;Palencia;5,509229379
05/10/2020;Salamanca;8,368158485
05/10/2020;Soria;7,710495206
05/10/2020;Castilla y León;6,857671501
05/10/2020;Segovia;9,43802521
04/10/2020;Burgos;5,428028443
04/10/2020;León;6,469059276
04/10/2020;Salamanca;8,3478526
04/10/2020;Segovia;9,459512968
04/10/2020;Zamora;5,923802053
04/10/2020;Castilla y León;6,845357471
04/10/2020;Ávila;6,547265611
04/10/2020;Palencia;5,440441483
04/10/2020;Soria;7,721817014
04/10/2020;Valladolid;7,135162431
03/10/2020;Ávila;6,549995132
03/10/2020;Castilla y León;6,82761485
03/10/2020;Salamanca;8,338131646
03/10/2020;Zamora;5,915642049
03/10/2020;Burgos;5,411378181
03/10/2020;León;6,401615158
03/10/2020;Palencia;5,407207867
03/10/2020;Segovia;9,464002118
03/10/2020;Soria;7,721873969
03/10/2020;Valladolid;7,127947136
02/10/2020;Burgos;5,379423195
02/10/2020;Salamanca;8,340000734
02/10/2020;Castilla y León;6,80245004
02/10/2020;Ávila;6,530372832
02/10/2020;León;6,354492022
02/10/2020;Segovia;9,471403698
02/10/2020;Soria;7,742597527
02/10/2020;Valladolid;7,092249733
02/10/2020;Zamora;5,900837512
02/10/2020;Palencia;5,340590857
01/10/2020;Ávila;6,519016868
01/10/2020;Segovia;9,485493955
01/10/2020;Zamora;5,890701648
01/10/2020;Castilla y León;6,76930528
01/10/2020;Burgos;5,350592493
01/10/2020;León;6,213772762
01/10/2020;Palencia;5,297495127
01/10/2020;Valladolid;7,06632249
01/10/2020;Salamanca;8,340545139
01/10/2020;Soria;7,747870415
30/09/2020;Ávila;6,496931457
30/09/2020;León;6,190399433
30/09/2020;Palencia;5,252983582
30/09/2020;Valladolid;7,028228841
30/09/2020;Castilla y León;6,74542429
30/09/2020;Burgos;5,306632063
30/09/2020;Salamanca;8,350044356
30/09/2020;Soria;7,766406785
30/09/2020;Zamora;5,854025164
30/09/2020;Segovia;9,48725201
29/09/2020;Ávila;6,479583597
29/09/2020;Palencia;5,234830351
29/09/2020;Segovia;9,516704421
29/09/2020;Zamora;5,852403066
29/09/2020;Burgos;5,23016575
29/09/2020;León;6,135711145
29/09/2020;Salamanca;8,349933474
29/09/2020;Valladolid;7,010124815
29/09/2020;Soria;7,784280516
29/09/2020;Castilla y León;6,720295462
28/09/2020;Ávila;
28/09/2020;Salamanca;
28/09/2020;Soria;
28/09/2020;Valladolid;
28/09/2020;Burgos;
28/09/2020;Palencia;
28/09/2020;Segovia;
28/09/2020;Castilla y León;
28/09/2020;León;
28/09/2020;Zamora;
27/09/2020;Palencia;
27/09/2020;Burgos;
27/09/2020;Segovia;
27/09/2020;Soria;
27/09/2020;Zamora;
27/09/2020;Castilla y León;
27/09/2020;Ávila;
27/09/2020;León;
27/09/2020;Salamanca;
27/09/2020;Valladolid;
26/09/2020;León;
26/09/2020;Palencia;
26/09/2020;Castilla y León;
26/09/2020;Valladolid;
26/09/2020;Zamora;
26/09/2020;Ávila;
26/09/2020;Burgos;
26/09/2020;Salamanca;
26/09/2020;Segovia;
26/09/2020;Soria;
25/09/2020;León;
25/09/2020;Zamora;
25/09/2020;Ávila;
25/09/2020;Palencia;
25/09/2020;Salamanca;
25/09/2020;Soria;
25/09/2020;Castilla y León;
25/09/2020;Burgos;
25/09/2020;Segovia;
25/09/2020;Valladolid;
24/09/2020;Zamora;
24/09/2020;Castilla y León;
24/09/2020;Segovia;
24/09/2020;Ávila;
24/09/2020;Burgos;
24/09/2020;León;
24/09/2020;Palencia;
24/09/2020;Salamanca;
24/09/2020;Soria;
24/09/2020;Valladolid;
23/09/2020;Soria;
23/09/2020;Burgos;
23/09/2020;León;
23/09/2020;Salamanca;
23/09/2020;Segovia;
23/09/2020;Zamora;
23/09/2020;Ávila;
23/09/2020;Palencia;
23/09/2020;Valladolid;
23/09/2020;Castilla y León;
22/09/2020;Burgos;
22/09/2020;Palencia;
22/09/2020;Salamanca;
22/09/2020;Soria;
22/09/2020;Zamora;
22/09/2020;Ávila;
22/09/2020;León;
22/09/2020;Segovia;
22/09/2020;Valladolid;
22/09/2020;Castilla y León;
21/09/2020;León;
21/09/2020;Salamanca;
21/09/2020;Ávila;
21/09/2020;Burgos;
21/09/2020;Palencia;
21/09/2020;Segovia;
21/09/2020;Valladolid;
21/09/2020;Zamora;
21/09/2020;Castilla y León;
21/09/2020;Soria;
20/09/2020;Burgos;
20/09/2020;León;
20/09/2020;Palencia;
20/09/2020;Salamanca;
20/09/2020;Soria;
20/09/2020;Zamora;
20/09/2020;Castilla y León;
20/09/2020;Ávila;
20/09/2020;Segovia;
20/09/2020;Valladolid;
19/09/2020;Palencia;
19/09/2020;Salamanca;
19/09/2020;Segovia;
19/09/2020;Valladolid;
19/09/2020;Castilla y León;
19/09/2020;León;
19/09/2020;Zamora;
19/09/2020;Ávila;
19/09/2020;Burgos;
19/09/2020;Soria;
18/09/2020;León;
18/09/2020;Palencia;
18/09/2020;Salamanca;
18/09/2020;Ávila;
18/09/2020;Burgos;
18/09/2020;Castilla y León;
18/09/2020;Segovia;
18/09/2020;Soria;
18/09/2020;Valladolid;
18/09/2020;Zamora;
17/09/2020;Salamanca;
17/09/2020;Zamora;
17/09/2020;Castilla y León;
17/09/2020;Ávila;
17/09/2020;León;
17/09/2020;Soria;
17/09/2020;Burgos;
17/09/2020;Palencia;
17/09/2020;Segovia;
17/09/2020;Valladolid;
16/09/2020;Ávila;
16/09/2020;Palencia;
16/09/2020;Zamora;
16/09/2020;Salamanca;
16/09/2020;Soria;
16/09/2020;Castilla y León;
16/09/2020;Burgos;
16/09/2020;León;
16/09/2020;Segovia;
16/09/2020;Valladolid;
15/09/2020;Ávila;
15/09/2020;León;
15/09/2020;Valladolid;
15/09/2020;Zamora;
15/09/2020;Burgos;
15/09/2020;Salamanca;
15/09/2020;Palencia;
15/09/2020;Segovia;
15/09/2020;Soria;
15/09/2020;Castilla y León;
14/09/2020;Burgos;
14/09/2020;Palencia;
14/09/2020;Salamanca;
14/09/2020;Valladolid;
14/09/2020;Zamora;
14/09/2020;Castilla y León;
14/09/2020;Ávila;
14/09/2020;León;
14/09/2020;Soria;
14/09/2020;Segovia;
13/09/2020;Ávila;
13/09/2020;Salamanca;
13/09/2020;Valladolid;
13/09/2020;Zamora;
13/09/2020;Castilla y León;
13/09/2020;Burgos;
13/09/2020;León;
13/09/2020;Palencia;
13/09/2020;Segovia;
13/09/2020;Soria;
12/09/2020;León;
12/09/2020;Castilla y León;
12/09/2020;Palencia;
12/09/2020;Soria;
12/09/2020;Valladolid;
12/09/2020;Zamora;
12/09/2020;Ávila;
12/09/2020;Burgos;
12/09/2020;Salamanca;
12/09/2020;Segovia;
11/09/2020;León;
11/09/2020;Soria;
11/09/2020;Ávila;
11/09/2020;Palencia;
11/09/2020;Segovia;
11/09/2020;Valladolid;
11/09/2020;Burgos;
11/09/2020;Salamanca;
11/09/2020;Zamora;
11/09/2020;Castilla y León;
10/09/2020;Zamora;
10/09/2020;Castilla y León;
10/09/2020;León;
10/09/2020;Segovia;
10/09/2020;Soria;
10/09/2020;Valladolid;
10/09/2020;Ávila;
10/09/2020;Burgos;
10/09/2020;Palencia;
10/09/2020;Salamanca;
09/09/2020;Soria;
09/09/2020;Valladolid;
09/09/2020;Burgos;
09/09/2020;Segovia;
09/09/2020;Ávila;
09/09/2020;León;
09/09/2020;Palencia;
09/09/2020;Salamanca;
09/09/2020;Zamora;
09/09/2020;Castilla y León;
08/09/2020;Soria;
08/09/2020;Valladolid;
08/09/2020;Zamora;
08/09/2020;León;
08/09/2020;Palencia;
08/09/2020;Salamanca;
08/09/2020;Segovia;
08/09/2020;Ávila;
08/09/2020;Burgos;
08/09/2020;Castilla y León;
07/09/2020;Ávila;
07/09/2020;Burgos;
07/09/2020;Palencia;
07/09/2020;Salamanca;
07/09/2020;Segovia;
07/09/2020;Valladolid;
07/09/2020;Castilla y León;
07/09/2020;León;
07/09/2020;Soria;
07/09/2020;Zamora;
06/09/2020;Ávila;
06/09/2020;Burgos;
06/09/2020;León;
06/09/2020;Salamanca;
06/09/2020;Segovia;
06/09/2020;Palencia;
06/09/2020;Soria;
06/09/2020;Valladolid;
06/09/2020;Zamora;
06/09/2020;Castilla y León;
05/09/2020;Soria;
05/09/2020;Burgos;
05/09/2020;León;
05/09/2020;Palencia;
05/09/2020;Valladolid;
05/09/2020;Zamora;
05/09/2020;Castilla y León;
05/09/2020;Ávila;
05/09/2020;Salamanca;
05/09/2020;Segovia;
04/09/2020;Burgos;
04/09/2020;Soria;
04/09/2020;Valladolid;
04/09/2020;Zamora;
04/09/2020;Castilla y León;
04/09/2020;Ávila;
04/09/2020;León;
04/09/2020;Segovia;
04/09/2020;Palencia;
04/09/2020;Salamanca;
03/09/2020;Ávila;
03/09/2020;Burgos;
03/09/2020;Salamanca;
03/09/2020;Soria;
03/09/2020;Zamora;
03/09/2020;Castilla y León;
03/09/2020;León;
03/09/2020;Palencia;
03/09/2020;Segovia;
03/09/2020;Valladolid;
02/09/2020;Burgos;
02/09/2020;León;
02/09/2020;Soria;
02/09/2020;Valladolid;
02/09/2020;Zamora;
02/09/2020;Ávila;
02/09/2020;Palencia;
02/09/2020;Salamanca;
02/09/2020;Castilla y León;
02/09/2020;Segovia;
01/09/2020;Burgos;
01/09/2020;León;
01/09/2020;Palencia;
01/09/2020;Soria;
01/09/2020;Zamora;
01/09/2020;Castilla y León;
01/09/2020;Ávila;
01/09/2020;Salamanca;
01/09/2020;Segovia;
01/09/2020;Valladolid;
31/08/2020;Ávila;
31/08/2020;León;
31/08/2020;Segovia;
31/08/2020;Soria;
31/08/2020;Palencia;
31/08/2020;Salamanca;
31/08/2020;Valladolid;
31/08/2020;Zamora;
31/08/2020;Burgos;
31/08/2020;Castilla y León;
30/08/2020;León;
30/08/2020;Salamanca;
30/08/2020;Castilla y León;
30/08/2020;Ávila;
30/08/2020;Burgos;
30/08/2020;Palencia;
30/08/2020;Segovia;
30/08/2020;Soria;
30/08/2020;Valladolid;
30/08/2020;Zamora;
29/08/2020;Ávila;
29/08/2020;Burgos;
29/08/2020;León;
29/08/2020;Salamanca;
29/08/2020;Segovia;
29/08/2020;Zamora;
29/08/2020;Palencia;
29/08/2020;Valladolid;
29/08/2020;Soria;
29/08/2020;Castilla y León;
28/08/2020;Salamanca;
28/08/2020;Palencia;
28/08/2020;Segovia;
28/08/2020;Zamora;
28/08/2020;Ávila;
28/08/2020;Burgos;
28/08/2020;León;
28/08/2020;Soria;
28/08/2020;Valladolid;
28/08/2020;Castilla y León;
27/08/2020;Ávila;
27/08/2020;Burgos;
27/08/2020;Palencia;
27/08/2020;Segovia;
27/08/2020;Salamanca;
27/08/2020;Zamora;
27/08/2020;León;
27/08/2020;Soria;
27/08/2020;Valladolid;
27/08/2020;Castilla y León;
26/08/2020;Palencia;
26/08/2020;Segovia;
26/08/2020;Soria;
26/08/2020;Ávila;
26/08/2020;Burgos;
26/08/2020;Salamanca;
26/08/2020;León;
26/08/2020;Valladolid;
26/08/2020;Zamora;
26/08/2020;Castilla y León;
25/08/2020;León;
25/08/2020;Palencia;
25/08/2020;Segovia;
25/08/2020;Soria;
25/08/2020;Valladolid;
25/08/2020;Zamora;
25/08/2020;Castilla y León;
25/08/2020;Burgos;
25/08/2020;Salamanca;
25/08/2020;Ávila;
24/08/2020;Palencia;
24/08/2020;Castilla y León;
24/08/2020;Ávila;
24/08/2020;León;
24/08/2020;Burgos;
24/08/2020;Salamanca;
24/08/2020;Segovia;
24/08/2020;Soria;
24/08/2020;Valladolid;
24/08/2020;Zamora;
23/08/2020;Palencia;
23/08/2020;Salamanca;
23/08/2020;Valladolid;
23/08/2020;Ávila;
23/08/2020;Burgos;
23/08/2020;Zamora;
23/08/2020;León;
23/08/2020;Segovia;
23/08/2020;Soria;
23/08/2020;Castilla y León;
22/08/2020;Ávila;
22/08/2020;León;
22/08/2020;Palencia;
22/08/2020;Segovia;
22/08/2020;Soria;
22/08/2020;Valladolid;
22/08/2020;Burgos;
22/08/2020;Salamanca;
22/08/2020;Castilla y León;
22/08/2020;Zamora;
21/08/2020;Burgos;
21/08/2020;León;
21/08/2020;Palencia;
21/08/2020;Segovia;
21/08/2020;Zamora;
21/08/2020;Castilla y León;
21/08/2020;Salamanca;
21/08/2020;Valladolid;
21/08/2020;Ávila;
21/08/2020;Soria;
20/08/2020;Palencia;
20/08/2020;Segovia;
20/08/2020;Valladolid;
20/08/2020;Zamora;
20/08/2020;Salamanca;
20/08/2020;Soria;
20/08/2020;Ávila;
20/08/2020;Burgos;
20/08/2020;León;
20/08/2020;Castilla y León;
19/08/2020;Ávila;
19/08/2020;León;
19/08/2020;Segovia;
19/08/2020;Valladolid;
19/08/2020;Palencia;
19/08/2020;Salamanca;
19/08/2020;Soria;
19/08/2020;Zamora;
19/08/2020;Burgos;
19/08/2020;Castilla y León;
18/08/2020;Valladolid;
18/08/2020;Castilla y León;
18/08/2020;Burgos;
18/08/2020;Soria;
18/08/2020;Zamora;
18/08/2020;Ávila;
18/08/2020;León;
18/08/2020;Palencia;
18/08/2020;Salamanca;
18/08/2020;Segovia;
17/08/2020;Burgos;
17/08/2020;Segovia;
17/08/2020;Soria;
17/08/2020;Ávila;
17/08/2020;León;
17/08/2020;Salamanca;
17/08/2020;Valladolid;
17/08/2020;Zamora;
17/08/2020;Castilla y León;
17/08/2020;Palencia;
16/08/2020;Segovia;
16/08/2020;Ávila;
16/08/2020;Burgos;
16/08/2020;Palencia;
16/08/2020;Soria;
16/08/2020;León;
16/08/2020;Salamanca;
16/08/2020;Valladolid;
16/08/2020;Zamora;
16/08/2020;Castilla y León;
15/08/2020;Palencia;
15/08/2020;Soria;
15/08/2020;Valladolid;
15/08/2020;Burgos;
15/08/2020;Salamanca;
15/08/2020;Segovia;
15/08/2020;Castilla y León;
15/08/2020;Ávila;
15/08/2020;León;
15/08/2020;Zamora;
14/08/2020;Salamanca;
14/08/2020;Valladolid;
14/08/2020;Ávila;
14/08/2020;Palencia;
14/08/2020;Zamora;
14/08/2020;Burgos;
14/08/2020;León;
14/08/2020;Segovia;
14/08/2020;Soria;
14/08/2020;Castilla y León;
13/08/2020;Castilla y León;
13/08/2020;Ávila;
13/08/2020;Burgos;
13/08/2020;Palencia;
13/08/2020;Salamanca;
13/08/2020;Valladolid;
13/08/2020;Zamora;
13/08/2020;León;
13/08/2020;Segovia;
13/08/2020;Soria;
12/08/2020;Ávila;
12/08/2020;Soria;
12/08/2020;Castilla y León;
12/08/2020;Burgos;
12/08/2020;Palencia;
12/08/2020;Salamanca;
12/08/2020;Segovia;
12/08/2020;Zamora;
12/08/2020;León;
12/08/2020;Valladolid;
11/08/2020;Burgos;
11/08/2020;Palencia;
11/08/2020;Salamanca;
11/08/2020;Ávila;
11/08/2020;León;
11/08/2020;Segovia;
11/08/2020;Soria;
11/08/2020;Zamora;
11/08/2020;Valladolid;
11/08/2020;Castilla y León;
10/08/2020;Soria;
10/08/2020;Palencia;
10/08/2020;Salamanca;
10/08/2020;Valladolid;
10/08/2020;Castilla y León;
10/08/2020;Ávila;
10/08/2020;Burgos;
10/08/2020;León;
10/08/2020;Segovia;
10/08/2020;Zamora;
09/08/2020;Salamanca;
09/08/2020;Ávila;
09/08/2020;Burgos;
09/08/2020;León;
09/08/2020;Soria;
09/08/2020;Valladolid;
09/08/2020;Castilla y León;
09/08/2020;Palencia;
09/08/2020;Segovia;
09/08/2020;Zamora;
08/08/2020;Burgos;
08/08/2020;León;
08/08/2020;Salamanca;
08/08/2020;Segovia;
08/08/2020;Valladolid;
08/08/2020;Zamora;
08/08/2020;Ávila;
08/08/2020;Palencia;
08/08/2020;Soria;
08/08/2020;Castilla y León;
07/08/2020;Castilla y León;
07/08/2020;León;
07/08/2020;Palencia;
07/08/2020;Valladolid;
07/08/2020;Ávila;
07/08/2020;Burgos;
07/08/2020;Salamanca;
07/08/2020;Segovia;
07/08/2020;Soria;
07/08/2020;Zamora;
06/08/2020;Ávila;
06/08/2020;Burgos;
06/08/2020;León;
06/08/2020;Salamanca;
06/08/2020;Segovia;
06/08/2020;Soria;
06/08/2020;Zamora;
06/08/2020;Palencia;
06/08/2020;Valladolid;
06/08/2020;Castilla y León;
05/08/2020;Ávila;
05/08/2020;Burgos;
05/08/2020;Salamanca;
05/08/2020;Segovia;
05/08/2020;Castilla y León;
05/08/2020;León;
05/08/2020;Palencia;
05/08/2020;Soria;
05/08/2020;Valladolid;
05/08/2020;Zamora;
04/08/2020;Ávila;
04/08/2020;Palencia;
04/08/2020;Salamanca;
04/08/2020;Zamora;
04/08/2020;Castilla y León;
04/08/2020;Soria;
04/08/2020;Valladolid;
04/08/2020;Burgos;
04/08/2020;León;
04/08/2020;Segovia;
03/08/2020;León;
03/08/2020;Segovia;
03/08/2020;Castilla y León;
03/08/2020;Salamanca;
03/08/2020;Soria;
03/08/2020;Valladolid;
03/08/2020;Ávila;
03/08/2020;Burgos;
03/08/2020;Palencia;
03/08/2020;Zamora;
02/08/2020;Burgos;
02/08/2020;León;
02/08/2020;Palencia;
02/08/2020;Salamanca;
02/08/2020;Ávila;
02/08/2020;Segovia;
02/08/2020;Soria;
02/08/2020;Valladolid;
02/08/2020;Zamora;
02/08/2020;Castilla y León;
01/08/2020;Segovia;
01/08/2020;Burgos;
01/08/2020;León;
01/08/2020;Salamanca;
01/08/2020;Soria;
01/08/2020;Valladolid;
01/08/2020;Zamora;
01/08/2020;Ávila;
01/08/2020;Palencia;
01/08/2020;Castilla y León;
31/07/2020;Burgos;
31/07/2020;León;
31/07/2020;Palencia;
31/07/2020;Salamanca;
31/07/2020;Castilla y León;
31/07/2020;Soria;
31/07/2020;Zamora;
31/07/2020;Ávila;
31/07/2020;Segovia;
31/07/2020;Valladolid;
30/07/2020;Salamanca;
30/07/2020;Zamora;
30/07/2020;Segovia;
30/07/2020;Ávila;
30/07/2020;Burgos;
30/07/2020;León;
30/07/2020;Palencia;
30/07/2020;Soria;
30/07/2020;Valladolid;
30/07/2020;Castilla y León;
29/07/2020;Ávila;
29/07/2020;Salamanca;
29/07/2020;Burgos;
29/07/2020;León;
29/07/2020;Palencia;
29/07/2020;Segovia;
29/07/2020;Soria;
29/07/2020;Valladolid;
29/07/2020;Zamora;
29/07/2020;Castilla y León;
28/07/2020;Burgos;
28/07/2020;Palencia;
28/07/2020;Salamanca;
28/07/2020;Castilla y León;
28/07/2020;Segovia;
28/07/2020;Valladolid;
28/07/2020;Ávila;
28/07/2020;León;
28/07/2020;Soria;
28/07/2020;Zamora;
27/07/2020;Salamanca;
27/07/2020;Valladolid;
27/07/2020;León;
27/07/2020;Soria;
27/07/2020;Castilla y León;
27/07/2020;Ávila;
27/07/2020;Burgos;
27/07/2020;Palencia;
27/07/2020;Segovia;
27/07/2020;Zamora;
26/07/2020;Ávila;
26/07/2020;Palencia;
26/07/2020;Valladolid;
26/07/2020;Castilla y León;
26/07/2020;León;
26/07/2020;Salamanca;
26/07/2020;Segovia;
26/07/2020;Burgos;
26/07/2020;Soria;
26/07/2020;Zamora;
25/07/2020;Ávila;
25/07/2020;León;
25/07/2020;Segovia;
25/07/2020;Valladolid;
25/07/2020;Burgos;
25/07/2020;Palencia;
25/07/2020;Salamanca;
25/07/2020;Soria;
25/07/2020;Zamora;
25/07/2020;Castilla y León;
24/07/2020;Zamora;
24/07/2020;Burgos;
24/07/2020;Palencia;
24/07/2020;Salamanca;
24/07/2020;Soria;
24/07/2020;Valladolid;
24/07/2020;Ávila;
24/07/2020;León;
24/07/2020;Segovia;
24/07/2020;Castilla y León;
23/07/2020;Palencia;
23/07/2020;Zamora;
23/07/2020;Ávila;
23/07/2020;Burgos;
23/07/2020;Segovia;
23/07/2020;Soria;
23/07/2020;Castilla y León;
23/07/2020;León;
23/07/2020;Salamanca;
23/07/2020;Valladolid;
22/07/2020;Burgos;
22/07/2020;Zamora;
22/07/2020;Ávila;
22/07/2020;Salamanca;
22/07/2020;Segovia;
22/07/2020;Valladolid;
22/07/2020;Castilla y León;
22/07/2020;León;
22/07/2020;Palencia;
22/07/2020;Soria;
21/07/2020;Ávila;
21/07/2020;Palencia;
21/07/2020;Salamanca;
21/07/2020;Segovia;
21/07/2020;Soria;
21/07/2020;Valladolid;
21/07/2020;Zamora;
21/07/2020;Burgos;
21/07/2020;León;
21/07/2020;Castilla y León;
20/07/2020;León;
20/07/2020;Ávila;
20/07/2020;Burgos;
20/07/2020;Palencia;
20/07/2020;Segovia;
20/07/2020;Soria;
20/07/2020;Valladolid;
20/07/2020;Zamora;
20/07/2020;Salamanca;
20/07/2020;Castilla y León;
19/07/2020;Burgos;
19/07/2020;Palencia;
19/07/2020;Salamanca;
19/07/2020;Ávila;
19/07/2020;Segovia;
19/07/2020;Zamora;
19/07/2020;Castilla y León;
19/07/2020;León;
19/07/2020;Soria;
19/07/2020;Valladolid;
18/07/2020;Ávila;
18/07/2020;Salamanca;
18/07/2020;Segovia;
18/07/2020;Zamora;
18/07/2020;Castilla y León;
18/07/2020;Burgos;
18/07/2020;Palencia;
18/07/2020;Soria;
18/07/2020;Valladolid;
18/07/2020;León;
17/07/2020;Burgos;
17/07/2020;Soria;
17/07/2020;Ávila;
17/07/2020;León;
17/07/2020;Palencia;
17/07/2020;Salamanca;
17/07/2020;Valladolid;
17/07/2020;Zamora;
17/07/2020;Castilla y León;
17/07/2020;Segovia;
16/07/2020;León;
16/07/2020;Palencia;
16/07/2020;Segovia;
16/07/2020;Soria;
16/07/2020;Valladolid;
16/07/2020;Castilla y León;
16/07/2020;Ávila;
16/07/2020;Salamanca;
16/07/2020;Zamora;
16/07/2020;Burgos;
15/07/2020;Palencia;
15/07/2020;Segovia;
15/07/2020;Valladolid;
15/07/2020;Zamora;
15/07/2020;Ávila;
15/07/2020;León;
15/07/2020;Soria;
15/07/2020;Burgos;
15/07/2020;Salamanca;
15/07/2020;Castilla y León;
14/07/2020;Palencia;
14/07/2020;Valladolid;
14/07/2020;Zamora;
14/07/2020;León;
14/07/2020;Salamanca;
14/07/2020;Segovia;
14/07/2020;Soria;
14/07/2020;Castilla y León;
14/07/2020;Ávila;
14/07/2020;Burgos;
13/07/2020;Ávila;
13/07/2020;Palencia;
13/07/2020;Salamanca;
13/07/2020;Segovia;
13/07/2020;Burgos;
13/07/2020;León;
13/07/2020;Soria;
13/07/2020;Valladolid;
13/07/2020;Zamora;
13/07/2020;Castilla y León;
12/07/2020;Ávila;
12/07/2020;Burgos;
12/07/2020;León;
12/07/2020;Salamanca;
12/07/2020;Soria;
12/07/2020;Castilla y León;
12/07/2020;Palencia;
12/07/2020;Segovia;
12/07/2020;Valladolid;
12/07/2020;Zamora;
11/07/2020;Palencia;
11/07/2020;Salamanca;
11/07/2020;Segovia;
11/07/2020;Valladolid;
11/07/2020;Castilla y León;
11/07/2020;Ávila;
11/07/2020;León;
11/07/2020;Soria;
11/07/2020;Burgos;
11/07/2020;Zamora;
10/07/2020;Burgos;
10/07/2020;Valladolid;
10/07/2020;Castilla y León;
10/07/2020;Palencia;
10/07/2020;Segovia;
10/07/2020;Ávila;
10/07/2020;León;
10/07/2020;Salamanca;
10/07/2020;Soria;
10/07/2020;Zamora;
09/07/2020;Ávila;
09/07/2020;Salamanca;
09/07/2020;Segovia;
09/07/2020;Soria;
09/07/2020;Zamora;
09/07/2020;Castilla y León;
09/07/2020;Burgos;
09/07/2020;Palencia;
09/07/2020;Valladolid;
09/07/2020;León;
08/07/2020;Salamanca;
08/07/2020;Segovia;
08/07/2020;Soria;
08/07/2020;Ávila;
08/07/2020;Burgos;
08/07/2020;Palencia;
08/07/2020;León;
08/07/2020;Valladolid;
08/07/2020;Zamora;
08/07/2020;Castilla y León;
07/07/2020;Salamanca;
07/07/2020;Valladolid;
07/07/2020;Burgos;
07/07/2020;Segovia;
07/07/2020;Ávila;
07/07/2020;León;
07/07/2020;Palencia;
07/07/2020;Soria;
07/07/2020;Zamora;
07/07/2020;Castilla y León;
06/07/2020;Salamanca;
06/07/2020;Segovia;
06/07/2020;Castilla y León;
06/07/2020;Ávila;
06/07/2020;Burgos;
06/07/2020;León;
06/07/2020;Palencia;
06/07/2020;Soria;
06/07/2020;Valladolid;
06/07/2020;Zamora;
05/07/2020;Ávila;
05/07/2020;León;
05/07/2020;Palencia;
05/07/2020;Segovia;
05/07/2020;Zamora;
05/07/2020;Castilla y León;
05/07/2020;Burgos;
05/07/2020;Salamanca;
05/07/2020;Soria;
05/07/2020;Valladolid;
